listing_id,city,neighbourhood,latitude,longitude,price,room_type,property_type,minimum_nights,number_of_reviews,review_scores_rating,host_id,high_demand
17205,London,Old Town,48.568318150008736,131.33792934425378,227,Entire home/apt,Condominium,1,590,64,host_1164,0
17206,Berlin,Downtown,38.887379417191305,-95.60027277357516,188,Private room,Townhouse,8,435,74,host_1884,1
17207,Tokyo,Beachside,46.47601308662746,-26.089135193176617,421,Private room,Loft,17,447,76,host_1597,0
17208,Paris,Uptown,36.246465151782374,22.016434391354068,755,Entire home/apt,Condominium,29,158,87,host_1646,0
17209,London,Financial District,41.70081307783536,-86.89893768544695,508,Entire home/apt,Loft,26,775,79,host_876,1
17210,Paris,Chinatown,43.368891012980015,-52.73388393594193,885,Entire home/apt,Apartment,23,980,91,host_1567,1
17211,Berlin,Chinatown,47.055104392284505,-110.47304093286138,177,Entire home/apt,Apartment,6,426,82,host_130,1
17212,Tokyo,Downtown,45.70056141779594,63.368600086517546,401,Private room,Townhouse,24,154,77,host_1801,1
17213,San Francisco,Historic District,49.360170400236825,12.507863898811195,120,Private room,Townhouse,25,526,88,host_218,0
17214,Toronto,Beachside,37.31723922240857,-115.40182950393645,79,Entire home/apt,Bed & Breakfast,25,764,81,host_883,0
17215,Tokyo,Suburb,45.902437880948725,-40.496740778637616,261,Entire home/apt,Bed & Breakfast,4,163,77,host_867,1
17216,Toronto,Financial District,36.299501841754335,-11.763899740664016,533,Entire home/apt,House,1,672,80,host_512,0
17217,Berlin,Financial District,42.605438580842716,-29.792965352424375,620,Entire home/apt,Apartment,10,792,66,host_436,0
17218,Tokyo,Chinatown,43.442035547300016,-118.97909321076133,53,Entire home/apt,House,3,470,70,host_1077,0
17219,Toronto,Uptown,34.49074162095767,-44.87797685068004,443,Entire home/apt,Condominium,19,90,82,host_1698,1
17220,Sydney,Beachside,35.2664205282329,-101.68357862031334,935,Hotel room,Apartment,8,99,99,host_1353,1
17221,Toronto,Historic District,49.10689259744482,-122.40774166562719,108,Entire home/apt,Townhouse,24,885,84,host_209,1
17222,Tokyo,Old Town,39.16219044556195,-26.863308413665834,493,Private room,House,2,576,90,host_1442,1
17223,New York,Historic District,40.2306126953872,-17.72005820404678,228,Private room,Condominium,2,750,96,host_1549,1
17224,Tokyo,Financial District,45.52731208435226,127.48064173098962,402,Entire home/apt,Apartment,10,387,58,host_1594,0
17225,Tokyo,Suburb,37.9728632770071,-88.71848547065719,835,Hotel room,Loft,26,762,58,host_1519,1
17226,Toronto,Beachside,37.471526499738665,68.61234324245294,785,Entire home/apt,Loft,13,544,97,host_604,1
17227,Paris,Historic District,41.58773853047773,-51.52077869325329,519,Entire home/apt,Loft,14,571,90,host_505,0
17228,San Francisco,Financial District,35.06194048201679,12.831853339623308,330,Entire home/apt,House,17,240,83,host_1528,1
17229,Paris,Historic District,50.505464507300644,-5.542474097716578,324,Entire home/apt,Bed & Breakfast,19,540,92,host_309,0
17230,Toronto,Old Town,50.92196004608252,9.106060055556867,294,Shared room,House,7,105,70,host_1184,1
17231,Paris,Beachside,42.06760296049626,85.71712920329048,909,Entire home/apt,Bed & Breakfast,14,750,83,host_1617,0
17232,London,Beachside,37.7663092362663,-118.92485368102139,83,Entire home/apt,Loft,26,724,61,host_1457,0
17233,New York,Suburb,42.470342703599236,-33.47771206495308,472,Entire home/apt,Bed & Breakfast,15,633,69,host_1954,0
17234,Paris,Uptown,35.79879741871855,-30.42090006605534,172,Entire home/apt,Bed & Breakfast,10,569,60,host_265,0
17235,Sydney,Old Town,41.16035169671329,-97.94554854918248,214,Entire home/apt,Apartment,13,562,88,host_523,1
17236,Berlin,Uptown,35.325979876351425,-121.06156350601098,58,Entire home/apt,Apartment,21,732,69,host_1852,0
17237,Sydney,Historic District,46.7109826626417,73.72890301762703,808,Entire home/apt,Loft,12,978,72,host_694,1
17238,Berlin,Old Town,38.96284390199311,118.75123156593742,483,Private room,Townhouse,28,339,100,host_760,0
17239,Tokyo,Financial District,43.37187069832507,-38.487069268285424,311,Entire home/apt,Bed & Breakfast,4,346,89,host_1945,0
17240,London,Financial District,34.2437083054116,55.58240518304956,648,Entire home/apt,Condominium,16,897,93,host_1551,0
17241,New York,Suburb,43.443456323235964,149.66425876554894,933,Private room,Townhouse,20,342,68,host_572,1
17242,Sydney,Historic District,34.05882287971739,-78.83409472362905,878,Entire home/apt,Townhouse,16,538,64,host_1301,0
17243,New York,Uptown,50.65345915370861,-47.91769662091207,426,Entire home/apt,Loft,21,131,56,host_1268,1
17244,Sydney,Financial District,43.020842084791,100.96589700041545,770,Private room,Townhouse,23,890,81,host_1121,0
17245,Tokyo,Suburb,35.8011969247227,-123.0994376405033,729,Private room,Townhouse,1,276,80,host_804,1
17246,Berlin,Beachside,40.1389861513337,38.98686377230098,971,Entire home/apt,Loft,6,530,57,host_520,0
17247,San Francisco,Beachside,34.8292084017574,7.4569370551695044,644,Entire home/apt,Apartment,3,584,93,host_551,1
17248,London,Suburb,43.55611779057259,74.19828612716918,948,Entire home/apt,House,28,646,72,host_1180,0
17249,Sydney,Historic District,36.20217788534395,21.46598140525535,604,Entire home/apt,Loft,12,245,97,host_1132,0
17250,Sydney,Old Town,42.515935380030996,17.94583313577064,287,Shared room,House,24,483,82,host_124,0
17251,Tokyo,Financial District,39.499141907742185,71.34166705063112,209,Entire home/apt,Bed & Breakfast,7,718,91,host_136,1
17252,London,Beachside,47.708501244822415,27.24442898674718,371,Private room,Bed & Breakfast,2,566,77,host_1843,1
17253,Berlin,Old Town,42.6805950889684,147.1924331364188,543,Hotel room,Bed & Breakfast,20,827,66,host_1040,1
17254,Berlin,Uptown,49.26733523538219,67.94521275095559,203,Entire home/apt,House,9,509,89,host_417,1
17255,Sydney,Chinatown,50.94427081946361,97.88462427859557,933,Entire home/apt,Townhouse,13,410,78,host_975,0
17256,San Francisco,Beachside,51.451447628624415,-7.801984114443613,841,Entire home/apt,Apartment,7,822,61,host_658,1
17257,San Francisco,Beachside,38.68353434492165,139.45669631139674,130,Private room,Townhouse,1,949,79,host_903,0
17258,New York,Downtown,47.81623642006112,-0.678784280254149,79,Private room,Loft,29,785,100,host_1536,0
17259,London,Historic District,41.8859947653028,-28.814786331764694,470,Entire home/apt,Bed & Breakfast,29,434,67,host_1054,1
17260,London,Old Town,41.67111681413199,134.3167009443991,905,Entire home/apt,Bed & Breakfast,22,207,65,host_778,1
17261,Berlin,Historic District,49.628147456366506,-20.306617363376645,31,Private room,Loft,2,591,93,host_1879,0
17262,New York,Suburb,36.622040258234165,-23.45833076289729,126,Private room,Condominium,8,906,94,host_1536,0
17263,Tokyo,Downtown,42.60058554320906,29.001821919207202,513,Entire home/apt,Townhouse,28,656,54,host_506,1
17264,London,Uptown,44.671898314848775,109.59769909257511,41,Private room,Townhouse,28,845,75,host_1265,0
17265,New York,Downtown,35.19022168739356,-33.21923655569768,882,Entire home/apt,Apartment,16,573,76,host_1317,1
17266,New York,Downtown,49.56125657550618,104.11370707309189,783,Entire home/apt,Loft,26,258,89,host_1007,0
17267,Sydney,Chinatown,39.65810395108698,-79.18272581868845,322,Private room,Townhouse,17,789,86,host_871,1
17268,Berlin,Chinatown,45.82275365294871,-76.53955162502118,438,Private room,House,7,664,53,host_1976,1
17269,New York,Downtown,50.70544002871899,0.006574027073540378,74,Private room,Condominium,7,280,77,host_179,0
17270,Toronto,Chinatown,46.95558494740714,-51.591102202706054,480,Entire home/apt,Apartment,17,250,54,host_1448,0
17271,San Francisco,Financial District,49.948189625670025,9.202113500867455,158,Hotel room,Townhouse,26,18,52,host_828,0
17272,Toronto,Chinatown,35.251804279791166,-120.56968388805329,628,Private room,House,18,321,56,host_1508,0
17273,San Francisco,Downtown,42.86922413345326,-47.8999627330508,779,Entire home/apt,House,16,298,100,host_216,1
17274,Paris,Old Town,44.16697826233032,136.57400653652167,658,Private room,Townhouse,13,809,59,host_1130,0
17275,Berlin,Chinatown,46.402699851414916,117.79860884921203,960,Private room,Loft,12,316,80,host_1579,0
17276,Sydney,Downtown,36.10344857126324,-116.10401088718694,592,Entire home/apt,Bed & Breakfast,24,772,89,host_542,0
17277,Tokyo,Historic District,45.822207040976906,97.19169708540906,233,Entire home/apt,Apartment,22,53,64,host_1102,0
17278,Toronto,Old Town,36.62788391564978,-1.9343116838218322,976,Private room,Bed & Breakfast,24,214,69,host_1726,1
17279,Toronto,Historic District,35.21703052982788,100.63259528879601,60,Entire home/apt,Townhouse,23,372,63,host_426,0
17280,Paris,Beachside,42.44774574228483,-46.97255733630193,326,Shared room,Condominium,13,370,72,host_1297,1
17281,San Francisco,Chinatown,44.80675514839115,27.306337646900857,343,Entire home/apt,Apartment,4,619,58,host_1151,0
17282,Sydney,Downtown,51.24611729928872,147.1838948982932,811,Hotel room,Apartment,4,36,68,host_825,0
17283,Paris,Chinatown,46.575257692923394,-34.12276808872818,934,Entire home/apt,Apartment,8,685,91,host_1181,1
17284,Berlin,Old Town,44.645033706736434,119.29745737082243,407,Private room,Condominium,6,581,76,host_510,0
17285,Sydney,Financial District,37.862168216135615,117.24317982021282,179,Entire home/apt,Loft,14,483,98,host_562,1
17286,Berlin,Downtown,36.736798602663974,-81.63822094347647,808,Entire home/apt,Condominium,1,676,55,host_1750,1
17287,New York,Old Town,44.93091804585481,-57.02479783062708,888,Shared room,Bed & Breakfast,27,361,83,host_1243,0
17288,London,Historic District,38.013082708381596,-88.80652045141208,470,Entire home/apt,Condominium,8,334,70,host_1679,0
17289,New York,Historic District,46.71889165972632,-44.79258849728099,101,Entire home/apt,Townhouse,13,276,57,host_617,1
17290,Berlin,Beachside,36.06058765350653,20.05641868408614,830,Private room,Bed & Breakfast,3,80,97,host_265,1
17291,Toronto,Historic District,40.11344482147363,131.22105896825903,135,Entire home/apt,Condominium,7,720,72,host_1003,0
17292,Sydney,Suburb,47.9155617419528,-14.940032577912149,890,Hotel room,Loft,15,115,51,host_1305,1
17293,San Francisco,Uptown,48.95866743801001,147.67054373183385,565,Entire home/apt,House,14,447,57,host_1837,0
17294,Tokyo,Historic District,40.214333923873134,-14.210039679136685,703,Entire home/apt,House,15,805,82,host_435,1
17295,San Francisco,Financial District,37.72095874332581,37.982588380767936,86,Entire home/apt,Condominium,10,812,59,host_1503,0
17296,Sydney,Suburb,51.247597500956374,141.31078852202938,213,Entire home/apt,Bed & Breakfast,10,119,51,host_983,0
17297,New York,Chinatown,47.69936789461449,41.436613778031926,337,Entire home/apt,Townhouse,2,785,62,host_62,1
17298,Tokyo,Old Town,48.52706718071955,-17.602192504925867,611,Shared room,Apartment,6,373,98,host_1275,1
17299,Sydney,Historic District,38.00952969787497,20.520590662582578,865,Shared room,Loft,18,586,54,host_1904,1
17300,Berlin,Downtown,41.63989566464493,25.534225728743593,907,Private room,Condominium,25,259,51,host_1061,0
17301,Toronto,Financial District,35.22775716233167,-95.11039394147377,471,Entire home/apt,House,15,386,66,host_716,0
17302,San Francisco,Old Town,35.96919078795691,-12.721910056986275,139,Shared room,Loft,7,746,53,host_102,1
17303,Berlin,Chinatown,37.97726278765799,20.746877594808694,868,Entire home/apt,Condominium,20,208,63,host_251,0
17304,Tokyo,Downtown,39.458223355980614,90.29654717510974,126,Entire home/apt,Bed & Breakfast,27,329,94,host_1091,0
17305,Tokyo,Financial District,51.94932645277552,-122.33900320187527,929,Hotel room,Apartment,16,221,77,host_256,1
17306,San Francisco,Suburb,41.597594173168815,99.82034378404148,186,Entire home/apt,Condominium,4,710,67,host_1373,0
17307,Berlin,Historic District,46.56176409281128,-49.692414206097766,663,Entire home/apt,House,14,574,62,host_1462,1
17308,Paris,Old Town,50.280049181187124,72.73295657053404,449,Private room,Bed & Breakfast,11,501,97,host_1371,0
17309,Berlin,Uptown,38.42902297236418,88.3959311219783,493,Entire home/apt,Condominium,18,370,83,host_1866,0
17310,Tokyo,Financial District,36.60499951150831,112.39827360360559,619,Entire home/apt,Condominium,7,526,78,host_88,0
17311,Berlin,Beachside,38.37864755490838,137.76142164882714,716,Private room,Bed & Breakfast,2,795,53,host_255,1
17312,Toronto,Beachside,49.88359036612688,123.50346254105611,52,Entire home/apt,Townhouse,3,864,83,host_1072,1
17313,Sydney,Chinatown,45.98234861614074,50.12661664876916,367,Private room,Condominium,28,57,87,host_708,0
17314,New York,Chinatown,42.12403221832863,75.49912218166057,670,Hotel room,House,9,464,56,host_657,1
17315,Toronto,Old Town,48.76508944299835,69.08293263625839,495,Hotel room,Condominium,3,193,50,host_1158,0
17316,Paris,Suburb,38.26107597217855,18.41620419374462,871,Entire home/apt,Loft,11,538,84,host_616,1
17317,London,Suburb,38.30515674171285,87.36375726285411,399,Private room,House,20,351,91,host_1679,1
17318,Sydney,Uptown,44.20996165640123,0.5660550166111165,67,Private room,Loft,16,502,87,host_1433,0
17319,New York,Uptown,48.221129630543544,101.49011621368402,124,Shared room,Condominium,12,513,86,host_728,1
17320,London,Old Town,38.67205330447264,80.54492489798824,238,Shared room,Bed & Breakfast,20,107,94,host_888,1
17321,San Francisco,Downtown,37.78061809319588,10.699853525709955,294,Entire home/apt,House,17,857,68,host_1540,1
17322,London,Suburb,42.53154458810398,17.388263109329102,811,Entire home/apt,Bed & Breakfast,6,904,73,host_45,0
17323,Sydney,Financial District,36.415684420209985,52.30871008663067,674,Entire home/apt,Townhouse,16,358,100,host_1906,0
17324,Berlin,Financial District,47.46061145641193,-32.40246913083199,689,Entire home/apt,Townhouse,19,285,80,host_991,1
17325,Sydney,Financial District,44.39195660183993,28.914838095951097,969,Private room,Apartment,10,275,88,host_1261,0
17326,Toronto,Downtown,43.22574176360106,123.48179039642415,189,Entire home/apt,Condominium,22,103,85,host_1328,0
17327,London,Historic District,49.70074144336167,-38.46283406070802,813,Entire home/apt,House,16,451,53,host_729,0
17328,Tokyo,Historic District,47.186112843318256,65.58788463362842,696,Entire home/apt,Loft,18,31,94,host_414,1
17329,New York,Downtown,36.68685625522741,-113.04085298238984,306,Entire home/apt,House,4,512,71,host_1953,0
17330,New York,Old Town,41.56777273195884,-88.74728496721417,830,Entire home/apt,Apartment,15,328,90,host_1550,1
17331,London,Historic District,39.782869990102974,119.37605833014894,438,Entire home/apt,Townhouse,5,725,100,host_1169,0
17332,New York,Uptown,48.43724988426889,124.41311345773224,788,Private room,Bed & Breakfast,10,251,90,host_1034,0
17333,Tokyo,Downtown,46.942662115082584,32.4091029605747,583,Entire home/apt,Apartment,10,483,96,host_22,0
17334,Sydney,Old Town,42.496181580495964,40.164115560881385,369,Entire home/apt,Bed & Breakfast,21,739,66,host_1172,0
17335,New York,Uptown,48.82563716083555,-11.33620990304442,288,Entire home/apt,House,28,511,66,host_988,1
17336,London,Downtown,41.38120848429052,40.10155108388861,36,Private room,House,16,805,85,host_160,0
17337,Paris,Downtown,48.46393654537932,116.8243212795822,998,Hotel room,Bed & Breakfast,16,407,95,host_1146,1
17338,Paris,Financial District,34.577348108776526,-81.4918900596461,419,Entire home/apt,Apartment,13,942,77,host_463,1
17339,San Francisco,Uptown,36.42314157772183,13.651916359225652,807,Shared room,Condominium,28,299,84,host_734,0
17340,Toronto,Beachside,47.60753934135868,116.93153801634037,410,Shared room,Loft,12,215,88,host_574,1
17341,New York,Uptown,36.05900637063703,-104.47940726169305,860,Private room,Bed & Breakfast,17,976,93,host_120,1
17342,Toronto,Chinatown,46.307698730195575,-68.67092029903569,430,Entire home/apt,Bed & Breakfast,3,256,52,host_1649,1
17343,Sydney,Financial District,47.024328366295705,17.03514480582416,180,Private room,House,1,879,54,host_1703,0
17344,London,Chinatown,45.91951642938259,45.80127558848375,569,Entire home/apt,Townhouse,7,565,54,host_229,1
17345,New York,Old Town,48.72817825369961,70.46456153631397,161,Private room,Loft,4,428,96,host_491,0
17346,Berlin,Old Town,43.20910726218455,-73.1366191992462,573,Entire home/apt,Bed & Breakfast,10,191,79,host_125,0
17347,Tokyo,Historic District,50.14666712902266,40.40899498073912,341,Shared room,Condominium,24,319,68,host_653,1
17348,New York,Suburb,44.250932098068546,-29.57087678971446,158,Entire home/apt,Loft,23,563,82,host_1066,1
17349,New York,Chinatown,43.14171343714128,-36.991348236064766,162,Hotel room,Bed & Breakfast,18,533,94,host_860,0
17350,Toronto,Uptown,43.168971578110764,-106.70699818797593,413,Entire home/apt,Apartment,9,231,94,host_963,1
17351,Toronto,Historic District,50.41747991472311,-89.9007589474923,331,Entire home/apt,Condominium,26,177,51,host_887,0
17352,Paris,Historic District,38.38652864416175,95.71696021995763,798,Entire home/apt,Loft,19,508,69,host_619,0
17353,Tokyo,Chinatown,46.510637962681656,1.6186821477830762,739,Entire home/apt,Loft,3,883,87,host_1466,0
